Date,Drillhole_USC,Average of Daily rainfall,Average of Total Head
2024-08-24 00:00:00,P59_SC,,1156.61915311033
2024-08-24 00:00:00,P59_SM,,1154.02337643183
2024-08-25 00:00:00,BH21-P60_CH,,1150.9841160803098
2024-08-25 00:00:00,BH21-P60_GP-GC,,1156.19878713083
2024-08-25 00:00:00,P47_CH,,1146.62714844877
2024-08-25 00:00:00,P47_SC,,1154.67068704352
2024-08-25 00:00:00,P59_CL,,1154.92133164653
2024-08-25 00:00:00,P59_SC,,1156.60976291619
2024-08-25 00:00:00,P59_SM,,1154.01051733862
2024-08-26 00:00:00,BH21-P60_CH,,1150.98221445506
2024-08-26 00:00:00,BH21-P60_GP-GC,,1156.18341127175
2024-08-26 00:00:00,P47_CH,,1146.57574969125
2024-08-26 00:00:00,P47_SC,,1154.65569991153
2024-08-26 00:00:00,P59_CL,,1154.90800622727
2024-08-26 00:00:00,P59_SC,,1156.60040309192
2024-08-26 00:00:00,P59_SM,,1153.99887982378
2024-08-27 00:00:00,BH21-P60_CH,,1150.96687110736
2024-08-27 00:00:00,BH21-P60_GP-GC,,1156.17151324775
2024-08-27 00:00:00,P42_CH,,1161.53144892837
2024-08-27 00:00:00,P42_CL,,1156.49842041692
2024-08-27 00:00:00,P42_SC,,1158.3133811913
2024-08-27 00:00:00,P47_CH,,1146.55358303247
2024-08-27 00:00:00,P47_SC,,1154.6438794773
2024-08-27 00:00:00,P59_CL,,1154.9032102791
2024-08-27 00:00:00,P59_SC,,1156.59408216085
2024-08-27 00:00:00,P59_SM,,1154.00077654812
2024-08-28 00:00:00,BH21-P60_CH,,1150.935535430115
2024-08-28 00:00:00,BH21-P60_GP-GC,,1156.13500230078
2024-08-28 00:00:00,P42_CH,,1161.56398673886
2024-08-28 00:00:00,P42_CL,,1156.54816030641
2024-08-28 00:00:00,P42_SC,,1158.19980081633
2024-08-28 00:00:00,P47_CH,,1146.53210410296
2024-08-28 00:00:00,P47_SC,,1154.60763410998
2024-08-28 00:00:00,P59_CL,,1154.87473800673
2024-08-28 00:00:00,P59_SC,,1156.56041090068
2024-08-28 00:00:00,P59_SM,,1153.97740498416
2024-08-29 00:00:00,BH21-P60_CH,,1150.87841113729
2024-08-29 00:00:00,BH21-P60_GP-GC,,1156.11129043574
2024-08-29 00:00:00,P42_CH,,1161.51972405192
2024-08-29 00:00:00,P42_CL,,1156.49897555165
2024-08-29 00:00:00,P42_SC,,1158.13919082514
2024-08-29 00:00:00,P47_CH,,1146.53313584404
2024-08-29 00:00:00,P47_SC,,1154.58505897592
2024-08-29 00:00:00,P59_CL,,1154.85142579586
2024-08-29 00:00:00,P59_SC,,1156.53570430459
2024-08-29 00:00:00,P59_SM,,1153.95149357277
2024-08-30 00:00:00,BH21-P60_CH,,1150.900806954115
2024-08-30 00:00:00,BH21-P60_GP-GC,,1156.14211301862
2024-08-30 00:00:00,P42_CH,,1161.50603564942
2024-08-30 00:00:00,P42_CL,,1156.47849104966
2024-08-30 00:00:00,P42_SC,,1158.20057011444
2024-08-30 00:00:00,P47_CH,,1146.55777250724
2024-08-30 00:00:00,P47_SC,,1154.61907840045
2024-08-30 00:00:00,P59_CL,,1154.94889295802
2024-08-30 00:00:00,P59_SC,,1156.58669760055
2024-08-30 00:00:00,P59_SM,,1154.0374570917
2024-08-31 00:00:00,BH21-P60_CH,,1150.8849444881148
2024-08-31 00:00:00,BH21-P60_GP-GC,,1156.10601016293
2024-08-31 00:00:00,P42_CH,,1161.47641473342
2024-08-31 00:00:00,P42_CL,,1156.44623754712
2024-08-31 00:00:00,P42_SC,,1158.13528934647
2024-08-31 00:00:00,P47_CH,,1146.52835231542
2024-08-31 00:00:00,P47_SC,,1154.57856860147
2024-08-31 00:00:00,P59_CL,,1154.89595563715
2024-08-31 00:00:00,P59_SC,,1156.53771001107
2024-08-31 00:00:00,P59_SM,,1153.98457399278
2024-09-01 00:00:00,BH21-P60_CH,,1148.98643675778
2024-09-01 00:00:00,BH21-P60_GP-GC,,1156.1860020797
2024-09-01 00:00:00,P42_CH,,1161.4757976294
2024-09-01 00:00:00,P42_CL,,1156.43358036433
2024-09-01 00:00:00,P42_SC,,1158.35580160011
2024-09-01 00:00:00,P47_CH,,1146.58691114516
2024-09-01 00:00:00,P47_SC,,1154.66498065256
2024-09-01 00:00:00,P59_CL,,1154.96807648444
2024-09-01 00:00:00,P59_SC,,1156.61757288483
2024-09-01 00:00:00,P59_SM,,1154.05243783089
2024-09-02 00:00:00,BH21-P60_CH,,1149.00142579641
2024-09-02 00:00:00,BH21-P60_GP-GC,,1156.22116087866
2024-09-02 00:00:00,P42_CH,,1161.5141140548
2024-09-02 00:00:00,P42_CL,,1156.47643704466
2024-09-02 00:00:00,P42_SC,,1158.47926977119
2024-09-02 00:00:00,P47_CH,,1146.61145375035
2024-09-02 00:00:00,P47_SC,,1154.70213475642
2024-09-02 00:00:00,P59_CL,,1154.97408649342
2024-09-02 00:00:00,P59_SC,,1156.65975256377
2024-09-02 00:00:00,P59_SM,,1154.0495767069
2024-09-03 00:00:00,BH21-P60_CH,,1149.00685192661
2024-09-03 00:00:00,BH21-P60_GP-GC,,1156.27365213383
2024-09-03 00:00:00,P42_CH,,1161.52499744426
2024-09-03 00:00:00,P42_CL,,1156.48681809054
2024-09-03 00:00:00,P42_SC,,1158.67597873365
2024-09-03 00:00:00,P47_CH,,1146.68242340885
2024-09-03 00:00:00,P47_SC,,1154.75631329122
2024-09-03 00:00:00,P59_CL,,1155.08514853837
2024-09-03 00:00:00,P59_SC,,1156.80980940546
2024-09-03 00:00:00,P59_SM,,1154.13987794077
2024-09-04 00:00:00,BH21-P60_CH,,1149.02546727655
2024-09-04 00:00:00,BH21-P60_GP-GC,,1156.29159025358
2024-09-04 00:00:00,P42_CH,,1161.55439371371
2024-09-04 00:00:00,P42_CL,,1156.52334592104
2024-09-04 00:00:00,P42_SC,,1158.9569653912
2024-09-04 00:00:00,P47_CH,,1146.85737338532
2024-09-04 00:00:00,P47_SC,,1154.77280499224
2024-09-04 00:00:00,P59_CL,,1155.04653974426
2024-09-04 00:00:00,P59_SC,,1156.77462033095
2024-09-04 00:00:00,P59_SM,,1154.13820630945
2024-09-05 00:00:00,BH21-P60_CH,,1149.07481244835
2024-09-05 00:00:00,BH21-P60_GP-GC,,1156.37570411019
2024-09-05 00:00:00,P42_CH,,1161.52376324648
2024-09-05 00:00:00,P42_CL,,1156.4734393065
2024-09-05 00:00:00,P42_SC,,1158.99256861128
2024-09-05 00:00:00,P47_CH,,1146.86021830399
2024-09-05 00:00:00,P47_SC,,1154.85990262796
2024-09-05 00:00:00,P59_CL,,1155.11680624342
2024-09-05 00:00:00,P59_SC,,1156.83901187832
2024-09-05 00:00:00,P59_SM,,1154.19542713967
2024-09-06 00:00:00,BH21-P60_CH,,1149.07591377853
2024-09-06 00:00:00,BH21-P60_GP-GC,,1156.34137729516
2024-09-06 00:00:00,P42_CH,,1161.61761762806
2024-09-06 00:00:00,P42_CL,,1156.59973174432
2024-09-06 00:00:00,P42_SC,,1158.88411003877
2024-09-06 00:00:00,P47_CH,,1146.82082697841
2024-09-06 00:00:00,P47_SC,,1154.81926984001
2024-09-06 00:00:00,P59_CL,,1155.07443403018
2024-09-06 00:00:00,P59_SC,,1156.79294420909
2024-09-06 00:00:00,P59_SM,,1154.14736812639
2024-09-07 00:00:00,BH21-P60_CH,,1149.07996989524
2024-09-07 00:00:00,BH21-P60_GP-GC,,1156.30855677352
2024-09-07 00:00:00,P42_CH,,1161.55164483223
2024-09-07 00:00:00,P42_CL,,1156.51290941834
2024-09-07 00:00:00,P42_SC,,1158.8057044491
2024-09-07 00:00:00,P47_CH,,1146.76724177241
2024-09-07 00:00:00,P47_SC,,1154.78424881353
2024-09-07 00:00:00,P59_CL,,1155.05303527631
2024-09-07 00:00:00,P59_SC,,1156.76459230698
2024-09-07 00:00:00,P59_SM,,1154.12046125722
2024-09-08 00:00:00,BH21-P60_CH,,1150.999201200095
2024-09-08 00:00:00,BH21-P60_GP-GC,,1156.26272589543
2024-09-08 00:00:00,P42_CH,,1161.5434542797
2024-09-08 00:00:00,P42_CL,,1156.50991169647
2024-09-08 00:00:00,P42_SC,,1158.65229705176
2024-09-08 00:00:00,P47_CH,,1146.73863566604
2024-09-08 00:00:00,P47_SC,,1154.73734461627
2024-09-08 00:00:00,P59_CL,,1155.02325893793
2024-09-08 00:00:00,P59_SC,,1156.72031680007
2024-09-08 00:00:00,P59_SM,,1154.0957723585
2024-09-09 00:00:00,BH21-P60_CH,,1150.98794246347
2024-09-09 00:00:00,BH21-P60_GP-GC,,1156.24108453957
2024-09-09 00:00:00,P42_CH,,1161.49290821668
2024-09-09 00:00:00,P42_CL,,1156.45384294809
2024-09-09 00:00:00,P42_SC,,1158.53932708475
2024-09-09 00:00:00,P47_CH,,1146.72478587489
2024-09-09 00:00:00,P47_SC,,1154.71712171568
2024-09-09 00:00:00,P59_CL,,1155.01032846774
2024-09-09 00:00:00,P59_SC,,1156.69293688045
2024-09-09 00:00:00,P59_SM,,1154.08464944571
2024-09-10 00:00:00,BH21-P60_CH,,1151.00452261392
2024-09-10 00:00:00,BH21-P60_GP-GC,,1156.28239592056
2024-09-10 00:00:00,P42_CH,,1161.53857360248
2024-09-10 00:00:00,P42_CL,,1156.50896796894
2024-09-10 00:00:00,P42_SC,,1158.56158056708
2024-09-10 00:00:00,P47_CH,,1146.75276679039
2024-09-10 00:00:00,P47_SC,,1154.76813339557
2024-09-10 00:00:00,P59_CL,,1155.08023140238
2024-09-10 00:00:00,P59_SC,,1156.75851470605
2024-09-10 00:00:00,P59_SM,,1154.15527620422
2024-09-11 00:00:00,BH21-P60_CH,,1151.000406432005
2024-09-11 00:00:00,BH21-P60_GP-GC,,1156.28059366002
2024-09-11 00:00:00,P42_CH,,1161.53346852192
2024-09-11 00:00:00,P42_CL,,1156.50663640624
2024-09-11 00:00:00,P42_SC,,1158.5519648743
2024-09-11 00:00:00,P47_CH,,1146.80350720215
2024-09-11 00:00:00,P47_SC,,1154.7646532093
2024-09-11 00:00:00,P59_CL,,1155.08405584203
2024-09-11 00:00:00,P59_SC,,1156.75623560362
2024-09-11 00:00:00,P59_SM,,1154.16948498786
2024-09-12 00:00:00,BH21-P60_CH,,1150.98286677397
2024-09-12 00:00:00,BH21-P60_GP-GC,,1156.22517377893
2024-09-12 00:00:00,P42_CH,,1161.51119685416
2024-09-12 00:00:00,P42_CL,,1156.48420895218
2024-09-12 00:00:00,P42_SC,,1158.52663432328
2024-09-12 00:00:00,P47_CH,,1146.79578518871
2024-09-12 00:00:00,P47_SC,,1154.70567770371
2024-09-12 00:00:00,P59_CL,,1155.03603759892
2024-09-12 00:00:00,P59_SC,,1156.70560885022
2024-09-12 00:00:00,P59_SM,,1154.12560475868
2024-09-13 00:00:00,BH21-P60_CH,,1151.0423920109452
2024-09-13 00:00:00,BH21-P60_GP-GC,,1156.37035376331
2024-09-13 00:00:00,P42_CH,,1161.57918968773
2024-09-13 00:00:00,P42_CL,,1156.5571534167
2024-09-13 00:00:00,P42_SC,,1159.17453754331
2024-09-13 00:00:00,P47_CH,,1147.12632046573
2024-09-13 00:00:00,P47_SC,,1154.86667471944
2024-09-13 00:00:00,P59_CL,,1155.30529010449
2024-09-13 00:00:00,P59_SC,,1156.9123970858
2024-09-13 00:00:00,P59_SM,,1154.39402210239
2024-09-14 00:00:00,BH21-P60_CH,,1151.1026664175502
2024-09-14 00:00:00,BH21-P60_GP-GC,,1156.50833426108
2024-09-14 00:00:00,P42_CH,,1161.70866558566
2024-09-14 00:00:00,P42_CL,,1156.69315886151
2024-09-14 00:00:00,P42_SC,,1159.87390517084
2024-09-14 00:00:00,P47_CH,,1147.30166129707
2024-09-14 00:00:00,P47_SC,,1154.99596931942
2024-09-14 00:00:00,P59_CL,,1155.21845513979
2024-09-14 00:00:00,P59_SC,,1156.87970055019
2024-09-14 00:00:00,P59_SM,,1154.31774196771
2024-09-15 00:00:00,BH21-P60_CH,,1151.17957398635
2024-09-15 00:00:00,BH21-P60_GP-GC,,1156.58781183007
2024-09-15 00:00:00,P42_CH,,1161.81424127968
2024-09-15 00:00:00,P42_CL,,1156.80828947858
2024-09-15 00:00:00,P42_SC,,1160.29310466956
2024-09-15 00:00:00,P47_CH,,1147.61012619792
2024-09-15 00:00:00,P47_SC,,1155.06550577558
2024-09-15 00:00:00,P59_CL,,1155.03919431617
2024-09-15 00:00:00,P59_SC,,1156.78771750503
2024-09-15 00:00:00,P59_SM,,1154.13579530152
2024-09-16 00:00:00,BH21-P60_CH,,1151.26798799183
2024-09-16 00:00:00,BH21-P60_GP-GC,,1156.67273645595
2024-09-16 00:00:00,P42_CH,,1161.88593292408
2024-09-16 00:00:00,P42_CL,,1156.87573489606
2024-09-16 00:00:00,P42_SC,,1160.61356974934
2024-09-16 00:00:00,P47_CH,,1147.84890147574
2024-09-16 00:00:00,P47_SC,,1155.1370474411
2024-09-16 00:00:00,P59_CL,,1155.01803818999
2024-09-16 00:00:00,P59_SC,,1156.82621872628
2024-09-16 00:00:00,P59_SM,,1154.09455076843
2024-09-17 00:00:00,BH21-P60_CH,,1151.327183256635
2024-09-17 00:00:00,BH21-P60_GP-GC,,1156.69886677194
2024-09-17 00:00:00,P42_CH,,1161.94646062552
2024-09-17 00:00:00,P42_CL,,1156.94123679222
2024-09-17 00:00:00,P42_SC,,1160.61082328764
2024-09-17 00:00:00,P47_CH,,1147.81733215598
2024-09-17 00:00:00,P47_SC,,1155.15046528068
2024-09-17 00:00:00,P59_CL,,1155.08092951466
2024-09-17 00:00:00,P59_SC,,1156.9032202006
2024-09-17 00:00:00,P59_SM,,1154.15157934051
2024-09-18 00:00:00,BH21-P60_CH,,1151.3678543251099
2024-09-18 00:00:00,BH21-P60_GP-GC,,1156.66352886057
2024-09-18 00:00:00,P42_CH,,1161.91661757457
2024-09-18 00:00:00,P42_CL,,1156.90593245987
2024-09-18 00:00:00,P42_SC,,1160.48811018001
2024-09-18 00:00:00,P47_CH,,1147.61018871422
2024-09-18 00:00:00,P47_SC,,1155.11190454659
2024-09-18 00:00:00,P59_CL,,1155.10946095083
2024-09-18 00:00:00,P59_SC,,1156.91096889626
2024-09-18 00:00:00,P59_SM,,1154.18035049438
2024-09-19 00:00:00,BH21-P60_CH,,1151.318954398845
2024-09-19 00:00:00,BH21-P60_GP-GC,,1156.62797947284
2024-09-19 00:00:00,P42_CH,,1161.88722314117
2024-09-19 00:00:00,P42_CL,,1156.8716826391
2024-09-19 00:00:00,P42_SC,,1160.39972672613
2024-09-19 00:00:00,P47_CH,,1147.46161653988
2024-09-19 00:00:00,P47_SC,,1155.07820278969
2024-09-19 00:00:00,P59_CL,,1155.10700239932
2024-09-19 00:00:00,P59_SC,,1156.89504607219
2024-09-19 00:00:00,P59_SM,,1154.18510816255
2024-09-20 00:00:00,BH21-P60_CH,,1151.37103396436
2024-09-20 00:00:00,BH21-P60_GP-GC,,1156.72391286836
2024-09-20 00:00:00,P42_CH,,1161.89760096387
2024-09-20 00:00:00,P42_CL,,1156.87801082013
2024-09-20 00:00:00,P42_SC,,1160.50909351863
2024-09-20 00:00:00,P47_CH,,1147.48227874549
2024-09-20 00:00:00,P47_SC,,1155.18651766562
2024-09-20 00:00:00,P59_CL,,1155.2998572864
2024-09-20 00:00:00,P59_SC,,1157.05065588534
2024-09-20 00:00:00,P59_SM,,1154.37849617469
2024-09-21 00:00:00,BH21-P60_CH,,1151.38556074197
2024-09-21 00:00:00,BH21-P60_GP-GC,,1156.72710873411
2024-09-21 00:00:00,P42_CH,,1161.93288542214
2024-09-21 00:00:00,P42_CL,,1156.91931038126
2024-09-21 00:00:00,P42_SC,,1160.66108335077
2024-09-21 00:00:00,P47_CH,,1147.56645837696
2024-09-21 00:00:00,P47_SC,,1155.18792840456
2024-09-21 00:00:00,P59_CL,,1155.22883537608
2024-09-21 00:00:00,P59_SC,,1156.99933348922
2024-09-21 00:00:00,P59_SM,,1154.31844916483
2024-09-22 00:00:00,BH21-P60_CH,,1151.3781655400549
2024-09-22 00:00:00,BH21-P60_GP-GC,,1156.69427708356
2024-09-22 00:00:00,P42_CH,,1161.90882021077
2024-09-22 00:00:00,P42_CL,,1156.8879471625
2024-09-22 00:00:00,P42_SC,,1160.56517692218
2024-09-22 00:00:00,P47_CH,,1147.51541311786
2024-09-22 00:00:00,P47_SC,,1155.14933667907
2024-09-22 00:00:00,P59_CL,,1155.17714637535
2024-09-22 00:00:00,P59_SC,,1156.96633370602
2024-09-22 00:00:00,P59_SM,,1154.27174174264
2024-09-23 00:00:00,BH21-P60_CH,,1151.352676136675
2024-09-23 00:00:00,BH21-P60_GP-GC,,1156.64074912838
2024-09-23 00:00:00,P42_CH,,1161.88851335798
2024-09-23 00:00:00,P42_CL,,1156.86274546098
2024-09-23 00:00:00,P42_SC,,1160.4548223346
2024-09-23 00:00:00,P47_CH,,1147.41735349437
2024-09-23 00:00:00,P47_SC,,1155.09375265861
2024-09-23 00:00:00,P59_CL,,1155.11243549251
2024-09-23 00:00:00,P59_SC,,1156.91625623403
2024-09-23 00:00:00,P59_SM,,1154.20471741104
2024-09-24 00:00:00,BH21-P60_CH,,1151.3240516385
2024-09-24 00:00:00,BH21-P60_GP-GC,,1156.61808190772
2024-09-24 00:00:00,P42_CH,,1161.88924261083
2024-09-24 00:00:00,P42_CL,,1156.87390305417
2024-09-24 00:00:00,P42_SC,,1160.32331717859
2024-09-24 00:00:00,P47_CH,,1147.32022974682
2024-09-24 00:00:00,P47_SC,,1155.0728731837
2024-09-24 00:00:00,P59_CL,,1155.10639534932
2024-09-24 00:00:00,P59_SC,,1156.90920644898
2024-09-24 00:00:00,P59_SM,,1154.19227680056
2024-09-25 00:00:00,BH21-P60_CH,,1151.34779472352
2024-09-25 00:00:00,BH21-P60_GP-GC,,1156.65227979904
2024-09-25 00:00:00,P42_CH,,1161.87774284366
2024-09-25 00:00:00,P42_CL,,1156.85786053872
2024-09-25 00:00:00,P42_SC,,1160.3778091991
2024-09-25 00:00:00,P47_CH,,1147.3277008713
2024-09-25 00:00:00,P47_SC,,1155.11102673696
2024-09-25 00:00:00,P59_CL,,1155.15778178928
2024-09-25 00:00:00,P59_SC,,1156.95779504947
2024-09-25 00:00:00,P59_SM,,1154.24525360326
2024-09-26 00:00:00,BH21-P60_CH,,1151.3274098974398
2024-09-26 00:00:00,BH21-P60_GP-GC,,1156.60883195781
2024-09-26 00:00:00,P42_CH,,1161.85193840507
2024-09-26 00:00:00,P42_CL,,1156.82888399486
2024-09-26 00:00:00,P42_SC,,1160.28860024694
2024-09-26 00:00:00,P47_CH,,1147.24323587664
2024-09-26 00:00:00,P47_SC,,1155.06581928259
2024-09-26 00:00:00,P59_CL,,1155.12008430331
2024-09-26 00:00:00,P59_SC,,1156.92698282586
2024-09-26 00:00:00,P59_SM,,1154.20057054516
2024-09-27 00:00:00,BH21-P60_CH,,1151.294605857015
2024-09-27 00:00:00,BH21-P60_GP-GC,,1156.55799207503
2024-09-27 00:00:00,P42_CH,,1161.83898004585
2024-09-27 00:00:00,P42_CL,,1156.81905858663
2024-09-27 00:00:00,P42_SC,,1160.20136763465
2024-09-27 00:00:00,P47_CH,,1147.14554604861
2024-09-27 00:00:00,P47_SC,,1155.01568920282
2024-09-27 00:00:00,P59_CL,,1155.08363090448
2024-09-27 00:00:00,P59_SC,,1156.88930290263
2024-09-27 00:00:00,P59_SM,,1154.17385691118
2024-09-28 00:00:00,BH21-P60_CH,,1151.2845865055701
2024-09-28 00:00:00,BH21-P60_GP-GC,,1156.54471531856
2024-09-28 00:00:00,P42_CH,,1161.78742680622
2024-09-28 00:00:00,P42_CL,,1156.76321446757
2024-09-28 00:00:00,P42_SC,,1160.13737066359
2024-09-28 00:00:00,P47_CH,,1147.08480545906
2024-09-28 00:00:00,P47_SC,,1155.00446549724
2024-09-28 00:00:00,P59_CL,,1155.10323868776
2024-09-28 00:00:00,P59_SC,,1156.8960792342
2024-09-28 00:00:00,P59_SM,,1154.18967294697
2024-09-29 00:00:00,BH21-P60_CH,,1151.30212008004
2024-09-29 00:00:00,BH21-P60_GP-GC,,1156.56020251724
2024-09-29 00:00:00,P42_CH,,1161.76885855215
2024-09-29 00:00:00,P42_CL,,1156.73890048118
2024-09-29 00:00:00,P42_SC,,1160.10858555191
2024-09-29 00:00:00,P47_CH,,1147.06454801143
2024-09-29 00:00:00,P47_SC,,1155.02616045302
2024-09-29 00:00:00,P59_CL,,1155.25332897938
2024-09-29 00:00:00,P59_SC,,1157.00586656736
2024-09-29 00:00:00,P59_SM,,1154.32413888252
2024-09-30 00:00:00,BH21-P60_CH,,1151.43661955285
2024-09-30 00:00:00,BH21-P60_GP-GC,,1156.83697749079
2024-09-30 00:00:00,P42_CH,,1161.90478128439
2024-09-30 00:00:00,P42_CL,,1156.8811749084
2024-09-30 00:00:00,P42_SC,,1160.8192763912
2024-09-30 00:00:00,P47_CH,,1147.64991765975
2024-09-30 00:00:00,P47_SC,,1155.32345108797
2024-09-30 00:00:00,P59_CL,,1155.48135170694
2024-09-30 00:00:00,P59_SC,,1157.20770371655
2024-09-30 00:00:00,P59_SM,,1154.57939640051
2024-10-01 00:00:00,BH21-P60_CH,,1151.477886738815
2024-10-01 00:00:00,BH21-P60_GP-GC,,1156.85511035188
2024-10-01 00:00:00,P42_CH,,1161.99397358709
2024-10-01 00:00:00,P42_CL,,1156.98159230299
2024-10-01 00:00:00,P42_SC,,1160.90930187076
2024-10-01 00:00:00,P47_CH,,1147.79476465869
2024-10-01 00:00:00,P47_SC,,1155.32492447631
2024-10-01 00:00:00,P59_CL,,1155.33172566184
2024-10-01 00:00:00,P59_SC,,1157.13997493418
2024-10-01 00:00:00,P59_SM,,1154.42404515469
2024-10-02 00:00:00,BH21-P60_CH,,1151.5054850177448
2024-10-02 00:00:00,BH21-P60_GP-GC,,1156.88337944208
2024-10-02 00:00:00,P42_CH,,1162.02555518678
2024-10-02 00:00:00,P42_CL,,1157.02011576898
2024-10-02 00:00:00,P42_SC,,1160.91232283812
2024-10-02 00:00:00,P47_CH,,1147.85130823749
